Train,Test,224_Duplicated_AC,F1,EPOCH,SENS,ESP
RumexWeeds/20210806_hegnstrup/seq,RumexWeeds/20210807_lundholm/seq,0.6350974930362117,0.0,5,0.0,1.0
RumexWeeds/20210806_hegnstrup/seq,RumexWeeds/20210807_lundholm/seq,0.6350974930362117,0.015037593984962405,10,0.007633587786259542,0.9956140350877193
RumexWeeds/20210806_hegnstrup/seq,RumexWeeds/20210807_lundholm/seq,0.7033426183844012,0.6256590509666081,15,0.6793893129770993,0.7171052631578947
