Train,Test,224_Duplicated_AC,F1,EPOCH,SENS,ESP
RumexWeeds/20210806_hegnstrup/seq,RumexWeeds/20211006_stengard/seq,0.16815988973121984,0.0,5,0.0,1.0
RumexWeeds/20210806_hegnstrup/seq,RumexWeeds/20211006_stengard/seq,0.17574086836664368,0.0180623973727422,10,0.009113504556752278,1.0
RumexWeeds/20210806_hegnstrup/seq,RumexWeeds/20211006_stengard/seq,0.1695382494831151,0.0033085194375516956,15,0.0016570008285004142,1.0
