Train,Test,224_Duplicated_AC,F1,EPOCH,SENS,ESP
RumexWeeds/20210807_lundholm/seq,RumexWeeds/20211006_stengard/seq,0.16815988973121984,0.0,5,0.0,1.0
RumexWeeds/20210807_lundholm/seq,RumexWeeds/20211006_stengard/seq,0.16815988973121984,0.0,10,0.0,1.0
RumexWeeds/20210807_lundholm/seq,RumexWeeds/20211006_stengard/seq,0.44521019986216404,0.5153521974714028,15,0.35459817729908866,0.8934426229508197
