Train,Test,224_Duplicated_AC,F1,EPOCH,SENS,ESP
RumexWeeds/20211006_stengard/seq,RumexWeeds/20210806_stengard/seq,0.8294485503126776,0.9067743940335612,5,1.0,0.0
RumexWeeds/20211006_stengard/seq,RumexWeeds/20210806_stengard/seq,0.8294485503126776,0.9067743940335612,10,1.0,0.0
RumexWeeds/20211006_stengard/seq,RumexWeeds/20210806_stengard/seq,0.7362137578169414,0.8335724533715926,15,0.796435915010281,0.44333333333333336
