Train,Test,224_Duplicated_AC,F1,EPOCH,SENS,ESP
RumexWeeds/20210806_hegnstrup/seq,RumexWeeds/20210806_stengard/seq,0.17055144968732233,0.0,5,0.0,1.0
RumexWeeds/20210806_hegnstrup/seq,RumexWeeds/20210806_stengard/seq,0.17055144968732233,0.0,7,0.0,1.0
RumexWeeds/20210806_hegnstrup/seq,RumexWeeds/20210806_stengard/seq,0.17055144968732233,0.0,9,0.0,1.0
RumexWeeds/20210806_hegnstrup/seq,RumexWeeds/20210806_stengard/seq,0.17055144968732233,0.0,11,0.0,1.0
RumexWeeds/20210806_hegnstrup/seq,RumexWeeds/20210806_stengard/seq,0.8294485503126776,0.9067743940335612,13,1.0,0.0
RumexWeeds/20210806_hegnstrup/seq,RumexWeeds/20210806_stengard/seq,0.17055144968732233,0.0,15,0.0,1.0
