Train,Test,224_Duplicated_AC,F1,EPOCH,SENS,ESP
RumexWeeds/20210807_lundholm/seq,RumexWeeds/20210806_stengard/seq,0.17055144968732233,0.0,5,0.0,1.0
RumexWeeds/20210807_lundholm/seq,RumexWeeds/20210806_stengard/seq,0.17680500284252415,0.014965986394557823,10,0.0075394105551747775,1.0
RumexWeeds/20210807_lundholm/seq,RumexWeeds/20210806_stengard/seq,0.17055144968732233,0.0,15,0.0,1.0
