Train,Test,224_Duplicated_AC,F1,EPOCH,SENS,ESP
RumexWeeds/20210806_stengard/seq,RumexWeeds/20210806_hegnstrup/seq,0.47390396659707723,0.6430594900849859,5,1.0,0.0
RumexWeeds/20210806_stengard/seq,RumexWeeds/20210806_hegnstrup/seq,0.47390396659707723,0.6430594900849859,10,1.0,0.0
RumexWeeds/20210806_stengard/seq,RumexWeeds/20210806_hegnstrup/seq,0.47390396659707723,0.6430594900849859,15,1.0,0.0
